item_id,relative_path,caption,clothes_type
id_00000182,id_00000182/MEN_Denim_id_00000182_01_2_side.jpg,a man in pink shirt and jeans standing up,2
id_00000184,id_00000184/WOMEN_Tees_Tanks_id_00000184_01_1_front.jpg,a woman wearing a grey t - shirt and black pants,1
id_00000184,id_00000184/WOMEN_Tees_Tanks_id_00000184_01_3_back.jpg,the row - short sleeve t - shirt in grey,1
id_00000186,id_00000186/WOMEN_Jackets_Coats_id_00000186_02_1_front.jpg,a woman in black jeans and a denim jacket,1
id_00000186,id_00000186/WOMEN_Jackets_Coats_id_00000186_02_4_full.jpg,a woman in black pants and a denim jacket,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_04_1_front.jpg,the navy blazer is a great option for a casual look,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_04_2_side.jpg,a woman in jeans and a blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_04_3_back.jpg,the back view of a woman wearing jeans and a navy blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_05_2_side.jpg,a woman in jeans and a blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_06_4_full.jpg,a woman in jeans and a blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_06_7_additional.jpg,a woman in jeans and a blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_07_3_back.jpg,the back view of a young girl wearing black jeans and a black blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_07_7_additional.jpg,a woman in black pants and a blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_08_1_front.jpg,a woman in black jeans and white blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_08_7_additional.jpg,a girl in a white blazer and black pants,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_10_1_front.jpg,a woman wearing a burgundy blazer and jeans,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_10_3_back.jpg,the back view of a woman wearing a maroon blazer,1
id_00000187,id_00000187/WOMEN_Jackets_Coats_id_00000187_10_4_full.jpg,a woman in black jeans and a burgundy blazer,1
id_00000190,id_00000190/WOMEN_Blouses_Shirts_id_00000190_02_1_front.jpg,a woman wearing a pink top and black pants,1
id_00000190,id_00000190/WOMEN_Blouses_Shirts_id_00000190_02_4_full.jpg,the top is made of a light pink material,1
id_00000191,id_00000191/WOMEN_Dresses_id_00000191_01_1_front.jpg,the black and pink floral print dress is a great way to wear a dress,3
id_00000191,id_00000191/WOMEN_Dresses_id_00000191_01_4_full.jpg,a woman in a black and white polka dot dress,3
id_00000192,id_00000192/MEN_Sweaters_id_00000192_01_1_front.jpg,the model is wearing a white shirt with a bird print,1
id_00000192,id_00000192/MEN_Sweaters_id_00000192_01_3_back.jpg,the back of a man wearing a white shirt with a pattern of birds,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_04_2_side.jpg,a man in a blue shirt and khaki pants,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_04_6_flat.jpg,the blue and black shirt is made from cotton and has two contrasting panels,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_05_2_side.jpg,a man wearing a hat and a white shirt,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_05_3_back.jpg,the back view of a man wearing a white and black shirt,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_05_7_additional.jpg,a man in a white shirt and black pants,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_06_1_front.jpg,a man in a shirt and shorts,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_06_2_side.jpg,a man in a white shirt and tie is standing in front of a white background,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_06_3_back.jpg,a man in a grey shirt and white shorts,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_06_6_flat.jpg,a white shirt with grey and black stripes,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_07_2_side.jpg,a man is standing in front of a suitcase,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_07_6_flat.jpg,the color block shirt in khaki and tan,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_07_7_additional.jpg,the shirt is green and tan with contrasting sleeves,1
id_00000193,id_00000193/MEN_Shirts_Polos_id_00000193_08_6_flat.jpg,the color block shirt in mustard and navy,1
id_00000196,id_00000196/WOMEN_Tees_Tanks_id_00000196_01_1_front.jpg,a woman wearing a hat and tank top,1
id_00000196,id_00000196/WOMEN_Tees_Tanks_id_00000196_01_4_full.jpg,a woman wearing shorts and a tank top,1
id_00000199,id_00000199/WOMEN_Tees_Tanks_id_00000199_02_1_front.jpg,floral print halter top,1
id_00000201,id_00000201/WOMEN_Dresses_id_00000201_01_3_back.jpg,the back view of a woman wearing a white dress with a crochet pattern,3
id_00000201,id_00000201/WOMEN_Dresses_id_00000201_01_7_additional.jpg,a woman in a white dress and hat,3
id_00000201,id_00000201/WOMEN_Dresses_id_00000201_02_1_front.jpg,crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet crochet,3
id_00000201,id_00000201/WOMEN_Dresses_id_00000201_02_2_side.jpg,a woman in a black dress with a lace trim,3
id_00000202,id_00000202/WOMEN_Dresses_id_00000202_01_1_front.jpg,a woman in a black dress with flowers on it,3
id_00000202,id_00000202/WOMEN_Dresses_id_00000202_01_2_side.jpg,a woman in a black dress and sunglasses,3
id_00000203,id_00000203/WOMEN_Dresses_id_00000203_02_1_front.jpg,a woman in a black and white dress,3
id_00000203,id_00000203/WOMEN_Dresses_id_00000203_02_7_additional.jpg,the back of a woman in a black and white dress,3
id_00000203,id_00000203/WOMEN_Dresses_id_00000203_03_2_side.jpg,a woman in a blue dress posing for a picture,3
id_00000204,id_00000204/MEN_Shirts_Polos_id_00000204_01_1_front.jpg,a man in a blue and white striped shirt,1
id_00000204,id_00000204/MEN_Shirts_Polos_id_00000204_01_3_back.jpg,the back view of a man wearing a striped shirt,1
id_00000209,id_00000209/WOMEN_Sweaters_id_00000209_02_1_front.jpg,the blue sweater is made from a knitted fabric,1
id_00000211,id_00000211/WOMEN_Graphic_Tees_id_00000211_01_1_front.jpg,a woman wearing a crop top with a triangle design,1
id_00000211,id_00000211/WOMEN_Graphic_Tees_id_00000211_01_3_back.jpg,the back view of a woman wearing a tank top,1
id_00000212,id_00000212/WOMEN_Tees_Tanks_id_00000212_01_1_front.jpg,the tank top is made from a green and white print,1
id_00000212,id_00000212/WOMEN_Tees_Tanks_id_00000212_01_2_side.jpg,a woman in a green and white tank top,1
id_00000212,id_00000212/WOMEN_Tees_Tanks_id_00000212_01_4_full.jpg,the tank top is made from a green and white striped fabric,1
id_00000212,id_00000212/WOMEN_Tees_Tanks_id_00000212_01_7_additional.jpg,the back of a woman wearing a green tank top with geometric print,1
id_00000214,id_00000214/WOMEN_Shorts_id_00000214_01_1_front.jpg,a woman wearing a black crop top and shorts,2
id_00000214,id_00000214/WOMEN_Shorts_id_00000214_01_4_full.jpg,a woman in black shorts and a black top,2
id_00000215,id_00000215/WOMEN_Pants_id_00000215_01_1_front.jpg,a woman in black pants and top,2
id_00000215,id_00000215/WOMEN_Pants_id_00000215_01_2_side.jpg,a woman in black pants and top,2
id_00000217,id_00000217/WOMEN_Cardigans_id_00000217_02_2_side.jpg,a young girl wearing a sweater and pants,1
id_00000222,id_00000222/WOMEN_Tees_Tanks_id_00000222_01_3_back.jpg,the back view of a woman wearing jeans and a black top,1
id_00000222,id_00000222/WOMEN_Tees_Tanks_id_00000222_01_7_additional.jpg,a woman wearing a black shirt with the word hola on it,1
id_00000223,id_00000223/MEN_Tees_Tanks_id_00000223_01_1_front.jpg,a man with tattoos wearing a black and red t - shirt,1
id_00000223,id_00000223/MEN_Tees_Tanks_id_00000223_01_4_full.jpg,a man with tattoos and a black shirt,1
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_04_1_front.jpg,a woman in a black dress posing for a photo,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_04_4_full.jpg,a woman in a black dress posing for a photo,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_04_7_additional.jpg,the back view of a woman in a black skater dress,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_06_1_front.jpg,a woman in a white dress posing for the camera,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_06_3_back.jpg,the back view of a woman wearing a white dress,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_07_1_front.jpg,a woman in a red dress posing for a photo,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_07_2_side.jpg,a woman in a red dress posing for the camera,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_07_3_back.jpg,a woman in a red dress posing for a photo,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_09_1_front.jpg,a woman in a pink dress posing for a photo,3
id_00000224,id_00000224/WOMEN_Dresses_id_00000224_09_2_side.jpg,a young girl in a pink dress posing for the camera,3
id_00000226,id_00000226/MEN_Shirts_Polos_id_00000226_04_1_front.jpg,the polo shirt is black and white,1
id_00000226,id_00000226/MEN_Shirts_Polos_id_00000226_04_2_side.jpg,the polo shirt is black and white with contrast,1
id_00000226,id_00000226/MEN_Shirts_Polos_id_00000226_05_1_front.jpg,the polo shirt is red and blue,1
id_00000226,id_00000226/MEN_Shirts_Polos_id_00000226_05_3_back.jpg,the back view of a man wearing a blue and red polo shirt,1
id_00000227,id_00000227/WOMEN_Dresses_id_00000227_01_2_side.jpg,a woman in a white and black dress,3
id_00000227,id_00000227/WOMEN_Dresses_id_00000227_01_3_back.jpg,a woman in a white and blue dress,3
id_00000229,id_00000229/WOMEN_Dresses_id_00000229_02_1_front.jpg,a woman in a black floral dress,3
id_00000229,id_00000229/WOMEN_Dresses_id_00000229_02_3_back.jpg,the back of a woman in a black floral dress,3
id_00000231,id_00000231/WOMEN_Blouses_Shirts_id_00000231_02_1_front.jpg,the black top has a v - neckline and lace trim,1
id_00000231,id_00000231/WOMEN_Blouses_Shirts_id_00000231_02_2_side.jpg,the black top is made from lace and has a scoop neckline,1
id_00000235,id_00000235/WOMEN_Blouses_Shirts_id_00000235_03_1_front.jpg,a woman wearing ripped jeans and a white top,1
id_00000235,id_00000235/WOMEN_Blouses_Shirts_id_00000235_03_2_side.jpg,a woman in a white top and denim shorts,1
id_00000235,id_00000235/WOMEN_Blouses_Shirts_id_00000235_03_7_additional.jpg,the top is white with lace detailing,1
id_00000235,id_00000235/WOMEN_Blouses_Shirts_id_00000235_04_2_side.jpg,a young woman in a purple top and white shorts,1
id_00000239,id_00000239/WOMEN_Blouses_Shirts_id_00000239_02_1_front.jpg,a woman wearing a white top with crochet lace,1
id_00000239,id_00000239/WOMEN_Blouses_Shirts_id_00000239_02_3_back.jpg,the back of a woman wearing a white blouse,1
id_00000241,id_00000241/WOMEN_Graphic_Tees_id_00000241_01_1_front.jpg,a woman wearing a white tank top with a shark on it,1
id_00000241,id_00000241/WOMEN_Graphic_Tees_id_00000241_01_2_side.jpg,a woman in a white shirt and blue jeans,1
id_00000242,id_00000242/MEN_Tees_Tanks_id_00000242_01_1_front.jpg,a man in black and white striped t - shirt,1
id_00000242,id_00000242/MEN_Tees_Tanks_id_00000242_01_2_side.jpg,a man in a striped shirt and black pants,1
id_00000244,id_00000244/WOMEN_Dresses_id_00000244_01_3_back.jpg,the back view of a woman wearing a white dress,3
id_00000244,id_00000244/WOMEN_Dresses_id_00000244_01_4_full.jpg,a woman in a white dress posing for the camera,3
id_00000244,id_00000244/WOMEN_Dresses_id_00000244_02_1_front.jpg,the black dress is made from sheer lace and has a sheer mesh overlay,3
id_00000244,id_00000244/WOMEN_Dresses_id_00000244_02_3_back.jpg,the back view of a woman in a black dress with sheer lace,3
id_00000246,id_00000246/WOMEN_Sweatshirts_Hoodies_id_00000246_02_1_front.jpg,a woman wearing a sweater with the number 57 on it,1
id_00000246,id_00000246/WOMEN_Sweatshirts_Hoodies_id_00000246_02_3_back.jpg,the back view of a woman wearing a grey sweatshirt and black jeans,1
id_00000247,id_00000247/WOMEN_Sweatshirts_Hoodies_id_00000247_02_3_back.jpg,the back view of a woman wearing a black dress,1
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_02_1_front.jpg,a woman in a black and white dress,3
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_02_2_side.jpg,a woman in a black and white dress,3
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_02_7_additional.jpg,alternate image 2 - lucy lace mesh dress,3
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_03_1_front.jpg,a woman in a black and white dress with long sleeves,3
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_03_3_back.jpg,the back view of a woman wearing a black and white lace dress,3
id_00000250,id_00000250/WOMEN_Dresses_id_00000250_04_1_front.jpg,a woman in a blue dress with black lace,3
id_00000252,id_00000252/WOMEN_Tees_Tanks_id_00000252_02_1_front.jpg,the top is white with lace detailing,1
id_00000252,id_00000252/WOMEN_Tees_Tanks_id_00000252_02_3_back.jpg,the back of a woman wearing a white top,1
id_00000255,id_00000255/WOMEN_Blouses_Shirts_id_00000255_02_2_side.jpg,a woman in a pink top and grey skirt,1
id_00000255,id_00000255/WOMEN_Blouses_Shirts_id_00000255_02_4_full.jpg,a woman in jeans and a purple blouse,1
id_00000256,id_00000256/MEN_Pants_id_00000256_02_2_side.jpg,a man wearing a white shirt and blue pants,2
id_00000256,id_00000256/MEN_Pants_id_00000256_02_4_full.jpg,a man in a tank top and shorts,2
id_00000256,id_00000256/MEN_Pants_id_00000256_03_2_side.jpg,a man in a black jacket and grey pants,2
id_00000256,id_00000256/MEN_Pants_id_00000256_03_3_back.jpg,the back view of a man wearing a black jacket and grey pants,2
id_00000256,id_00000256/MEN_Pants_id_00000256_03_6_flat.jpg,the men's grey trousers are made from a cotton blend,2
id_00000260,id_00000260/WOMEN_Jackets_Coats_id_00000260_02_1_front.jpg,a woman in black pants and a white jacket,1
id_00000260,id_00000260/WOMEN_Jackets_Coats_id_00000260_02_2_side.jpg,a woman in a white blazer and black pants,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_02_1_front.jpg,a woman in a black blazer and shorts,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_03_1_front.jpg,a woman in a striped top and gray blazer,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_03_2_side.jpg,a woman in a gray blazer and striped shirt,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_03_3_back.jpg,the back view of a woman wearing a grey blazer,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_04_1_front.jpg,the model is wearing a teal blazer,1
id_00000261,id_00000261/WOMEN_Jackets_Coats_id_00000261_04_2_side.jpg,a woman in a blue jacket and black pants,1
id_00000263,id_00000263/WOMEN_Cardigans_id_00000263_02_4_full.jpg,the model wears a black and white striped cardigan,1
id_00000265,id_00000265/MEN_Denim_id_00000265_01_2_side.jpg,a man in black shorts and a white shirt,2
id_00000266,id_00000266/WOMEN_Tees_Tanks_id_00000266_01_2_side.jpg,a woman wearing a white t - shirt that says stay with my hair not my zippers,1
id_00000266,id_00000266/WOMEN_Tees_Tanks_id_00000266_01_3_back.jpg,the back view of a woman wearing a white t - shirt and black shorts,1
id_00000270,id_00000270/MEN_Suiting_id_00000270_01_2_side.jpg,a man in a white shirt and burgundy pants is standing on a skateboard,2
id_00000270,id_00000270/MEN_Suiting_id_00000270_01_3_back.jpg,a man in a white shirt and burgundy pants,2
id_00000275,id_00000275/WOMEN_Blouses_Shirts_id_00000275_02_1_front.jpg,the cropped top is striped with white and blue stripes,1
id_00000278,id_00000278/WOMEN_Tees_Tanks_id_00000278_01_3_back.jpg,the back of a woman wearing a striped tank top,1
id_00000278,id_00000278/WOMEN_Tees_Tanks_id_00000278_01_4_full.jpg,a woman wearing a striped tank top and jeans,1
id_00000280,id_00000280/WOMEN_Dresses_id_00000280_02_2_side.jpg,a woman in a white dress is posing,3
id_00000280,id_00000280/WOMEN_Dresses_id_00000280_02_3_back.jpg,the back view of a woman wearing a white dress,3
id_00000283,id_00000283/WOMEN_Blouses_Shirts_id_00000283_02_1_front.jpg,the back of this top is black with pink roses,1
id_00000283,id_00000283/WOMEN_Blouses_Shirts_id_00000283_02_2_side.jpg,a woman in a black top with flowers on it,1
id_00000284,id_00000284/WOMEN_Cardigans_id_00000284_01_1_front.jpg,a woman in a black top and denim shorts,1
id_00000284,id_00000284/WOMEN_Cardigans_id_00000284_01_3_back.jpg,the back view of a woman wearing a black fringe dress,1
id_00000284,id_00000284/WOMEN_Cardigans_id_00000284_01_7_additional.jpg,a woman in a black dress with a black lace top,1
id_00000285,id_00000285/WOMEN_Tees_Tanks_id_00000285_01_1_front.jpg,a woman wearing grey pants and a crop top,1
id_00000285,id_00000285/WOMEN_Tees_Tanks_id_00000285_01_3_back.jpg,the back view of a woman wearing a black crop top,1
id_00000285,id_00000285/WOMEN_Tees_Tanks_id_00000285_02_4_full.jpg,a woman in a white top and grey pants,1
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_01_2_side.jpg,a woman standing on a white floor wearing white pants,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_01_3_back.jpg,a woman in white jeans standing in front of a white wall,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_01_7_additional.jpg,a woman wearing white jeans and a white top,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_02_1_front.jpg,a woman in blue jeans and a white shirt,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_02_2_side.jpg,a woman wearing blue jeans and a white shirt,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_02_7_additional.jpg,a woman wearing blue jeans and a white top,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_03_3_back.jpg,a woman wearing light blue jeans and white shoes,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_04_2_side.jpg,a woman in red pants standing on a treadmill,2
id_00000286,id_00000286/WOMEN_Leggings_id_00000286_05_1_front.jpg,a woman wearing a white top and tan pants,2
